Time,Symbol,Open,High,Low,Last,Change,%Chg,Volume
3/22/21,TXRH,97.17,97.82,89.59,97.77,2.06,2.15%,648560
3/15/21,TXRH,98,99.64,94.01,95.71,-2.05,-2.10%,926260
3/8/21,TXRH,94.25,97.91,92.23,97.76,4.36,4.67%,715560
3/1/21,TXRH,91.91,95.25,89.49,93.4,2.52,2.77%,1043260
2/22/21,TXRH,87.58,95.93,87.3,90.88,2.97,3.38%,1051420
2/15/21,TXRH,86.99,89.92,83.67,87.91,1.47,1.70%,1138250
2/8/21,TXRH,89.02,90,85.6181,86.44,-2.16,-2.44%,656320
2/1/21,TXRH,76.46,88.87,75.01,88.6,12.39,16.26%,935780
1/25/21,TXRH,77.84,79.37,73.2,76.21,-3.5,-4.39%,989080
1/18/21,TXRH,80.59,81.625,77.63,79.71,-0.91,-1.13%,749050
1/11/21,TXRH,78.75,83.27,77.84,80.62,0.37,0.46%,516280
1/4/21,TXRH,78.48,80.89,73.24,80.25,2.09,2.67%,865820
12/28/20,TXRH,81.16,81.16,76.345,78.16,-1.8,-2.25%,499150
12/21/20,TXRH,78.16,81.9165,77.56,79.96,0.03,0.04%,493150
12/14/20,TXRH,79.54,83.49,77.89,79.93,1.76,2.25%,721480
12/7/20,TXRH,79.99,79.99,76.51,78.17,-1.7,-2.13%,699920
11/30/20,TXRH,75.13,80.225,73.48,79.87,4.59,6.10%,896100
11/23/20,TXRH,75.69,78.515,74,75.28,1.37,1.85%,779250
11/16/20,TXRH,76.06,77.205,71.8,73.91,0.97,1.33%,731400
11/9/20,TXRH,80.46,84.27,71.6,72.94,0.83,1.15%,1417040
11/2/20,TXRH,70.38,73.59,68.45,72.11,2.08,2.97%,981980
10/26/20,TXRH,71.19,72.72,67.18,70.03,-2.32,-3.21%,1378460
10/19/20,TXRH,74.18,76.21,72.08,72.35,-1.52,-2.06%,925700
10/12/20,TXRH,70.75,74.35,69.7,73.87,3.53,5.02%,921260
10/5/20,TXRH,64.68,70.644,63.82,70.34,6.12,9.53%,894280
9/28/20,TXRH,61.12,64.77,59.6,64.22,4.22,7.03%,757100
9/21/20,TXRH,60.76,63.49,59.45,60,-2.32,-3.72%,970800
9/14/20,TXRH,63.29,66.57,61.95,62.32,-0.34,-0.54%,733720
9/7/20,TXRH,63.04,66.125,61.3,62.66,-1.59,-2.47%,745400
8/31/20,TXRH,64.34,66.56,61.65,64.25,-0.3,-0.46%,805180
8/24/20,TXRH,62.12,65.46,60.8,64.55,2.99,4.86%,728120
8/17/20,TXRH,61.49,61.92,59.57,61.56,0.32,0.52%,539960
8/10/20,TXRH,60.53,63.2,59.53,61.24,0.78,1.29%,846700
8/3/20,TXRH,56.2,61.45,55.245,60.46,4.27,7.60%,1747660
7/27/20,TXRH,53.37,56.96,51.62,56.19,2.83,5.30%,1102440
7/20/20,TXRH,51.6,54.2,50.075,53.36,1.21,2.32%,1035660
7/13/20,TXRH,50.4,54.62,48.8983,52.15,2.61,5.27%,1054280
7/6/20,TXRH,51.14,52.02,46.84,49.54,-0.71,-1.41%,1179180
6/29/20,TXRH,50.68,53.61,49.95,50.25,0.42,0.84%,1575325
6/22/20,TXRH,50.35,54.8,48.775,49.83,-1.065,-2.09%,1698960
6/15/20,TXRH,49.47,57.9,49.01,50.895,-1.165,-2.24%,1395140
6/8/20,TXRH,62.35,62.8,49.385,52.06,-9.13,-14.92%,1398380
6/1/20,TXRH,52.05,62.94,51.57,61.19,9.34,18.01%,1543260
5/25/20,TXRH,52.5,56.02,50.88,51.85,1.5,2.98%,1287325
5/18/20,TXRH,47.96,51.01,47,50.35,4.87,10.71%,1238780
5/11/20,TXRH,46.89,49.19,41.68,45.48,-2.1,-4.41%,1566680
5/4/20,TXRH,43.5,49,42.81,47.58,2.72,6.06%,2210480
4/27/20,TXRH,46.57,53.19,43.75,44.86,-1.01,-2.20%,2151180
4/20/20,TXRH,44.95,47.88,42.02,45.87,-0.62,-1.33%,1963000
4/13/20,TXRH,47,48.2152,39.8249,46.49,-0.49,-1.04%,1587520
4/6/20,TXRH,39.48,49.69,37.39,46.98,11.72,33.24%,2137600
3/30/20,TXRH,41.26,43.4,33.2054,35.26,-6.63,-15.83%,1813360
3/23/20,TXRH,35.03,50.63,33.12,41.89,6.04,16.85%,2479640
3/16/20,TXRH,38.24,39.635,25.15,35.85,-8.33,-18.85%,2851760
3/9/20,TXRH,49.82,51.53,34.045,44.18,-9.71,-18.02%,2224740
3/2/20,TXRH,57.13,60.77,49.73,53.89,-2.33,-4.14%,1680980
2/24/20,TXRH,69.13,70.67,55.08,56.22,-15.3,-21.39%,1753740
2/17/20,TXRH,63.84,72.49,63.57,71.52,7.4,11.54%,1520100
2/10/20,TXRH,63.46,64.71,63.1,64.12,0.54,0.85%,596920
2/3/20,TXRH,62.88,64.6,62.17,63.58,1.08,1.73%,707780
1/27/20,TXRH,61.34,64.06,61.13,62.5,0.37,0.60%,1132480
1/20/20,TXRH,57.53,62.24,56.98,62.13,4.33,7.49%,1141525
1/13/20,TXRH,57.34,57.91,55.7,57.8,1.83,3.27%,992160
1/6/20,TXRH,55.67,56.43,55.18,55.97,-0.1,-0.18%,912120
12/30/19,TXRH,55.04,57.295,54.91,56.07,1.03,1.87%,945225
12/23/19,TXRH,56.4,56.83,54.87,55.04,-1.02,-1.82%,515725
12/16/19,TXRH,56.94,56.945,54.95,56.06,-0.64,-1.13%,607060
12/9/19,TXRH,57.14,57.29,55.25,56.7,-0.45,-0.79%,804780
12/2/19,TXRH,58,58.8,55.95,57.15,-0.75,-1.30%,469260
11/25/19,TXRH,58.24,58.94,57.56,57.9,0.05,0.09%,374150
11/18/19,TXRH,57.63,59.33,56.84,57.85,0.19,0.33%,594860
11/11/19,TXRH,58.75,58.96,55.6,57.66,-1.16,-1.97%,745900
11/4/19,TXRH,57.91,60.49,57.52,58.82,0.97,1.68%,792760
10/28/19,TXRH,50.2,61.24,49.67,57.85,8.09,16.26%,2040140
10/21/19,TXRH,48.84,50.03,48.2,49.76,1.12,2.30%,788280
10/14/19,TXRH,50.29,50.3809,47.52,48.64,-1.97,-3.89%,765300
10/7/19,TXRH,49.41,51,49.1,50.61,1.27,2.57%,647700
9/30/19,TXRH,52.25,52.93,49.2783,49.34,-2.89,-5.53%,711880
9/23/19,TXRH,51.35,52.92,51.35,52.23,0.69,1.34%,693800
9/16/19,TXRH,53.82,55.05,51.31,51.54,-2.72,-5.01%,993960
9/9/19,TXRH,52.85,54.56,52.31,54.26,1.39,2.63%,706100
9/2/19,TXRH,51.3,54.01,50.995,52.87,1.41,2.74%,833625
8/26/19,TXRH,49.38,51.77,49.38,51.46,2.52,5.15%,895980
8/19/19,TXRH,51.79,52,48.64,48.94,-2.48,-4.82%,1023600
8/12/19,TXRH,54.26,54.8,49.77,51.42,-3.03,-5.56%,856800
8/5/19,TXRH,56.63,56.87,52.74,54.45,-2.45,-4.31%,932860
7/29/19,TXRH,56.17,60.45,54.71,56.9,1,1.79%,1393640
7/22/19,TXRH,53.93,56.3,53.76,55.9,1.87,3.46%,999460
7/15/19,TXRH,53.28,54.62,52.57,54.03,0.49,0.92%,977480
7/8/19,TXRH,54.45,54.83,52.5,53.54,-1.01,-1.85%,504940
7/1/19,TXRH,53.82,54.76,52.35,54.55,0.88,1.64%,798275
6/24/19,TXRH,52.66,54.44,52.07,53.67,1.29,2.46%,958500
6/17/19,TXRH,54.19,54.54,51.265,52.38,-1.8,-3.32%,1216800
