Time,Symbol,Open,High,Low,Last,Change,%Chg,Volume
4/27/20,IP,31.32,37.35,31.3,33.91,2.78,8.93%,4852480
4/20/20,IP,31.52,31.555,29.83,31.13,-0.72,-2.26%,3376480
4/13/20,IP,34.13,34.88,29.95,31.85,-2.32,-6.79%,4573420
4/6/20,IP,30.87,34.9,30.6,34.17,4.8,16.34%,4645800
3/30/20,IP,30.64,31.62,29.16,29.37,-1.25,-4.08%,3783060
3/23/20,IP,28.93,31.58,26.38,30.62,1.11,3.76%,5184300
3/16/20,IP,28.78,33.53,28.2,29.51,-3.93,-11.75%,4939220
3/9/20,IP,33.25,34.25,28.61,33.44,-2.27,-6.36%,4917320
3/2/20,IP,37.25,39.11,34.87,35.71,-1.25,-3.38%,3808560
2/24/20,IP,41.85,41.99,35.6,36.96,-6.31,-14.58%,3815340
2/17/20,IP,43.05,43.56,42.1801,43.27,0.08,0.19%,2218225
2/10/20,IP,43.44,44.98,42.99,43.19,-0.37,-0.85%,1827400
2/3/20,IP,41,44.47,40.73,43.56,2.84,6.97%,3199940
1/27/20,IP,42.76,43.83,40.04,40.72,-2.81,-6.46%,3903120
1/20/20,IP,44.56,44.9,43.31,43.53,-2.22,-4.85%,2336975
1/13/20,IP,44.15,45.96,43.98,45.75,1.76,4.00%,2386780
1/6/20,IP,44.54,44.69,43.25,43.99,-0.73,-1.63%,2489440
12/30/19,IP,45.9,46.55,44.7,44.72,-1.17,-2.55%,2205400
12/23/19,IP,46.09,46.48,45.77,45.89,-0.25,-0.54%,1464675
12/16/19,IP,46.84,46.92,45.8,46.14,-0.22,-0.47%,4890640
12/9/19,IP,47.26,47.64,45.8,46.36,-0.9,-1.90%,3644760
12/2/19,IP,46.68,47.46,45.14,47.26,0.92,1.99%,2492380
11/25/19,IP,45.15,46.66,45.12,46.34,1.22,2.70%,1802925
11/18/19,IP,45.67,46.14,44.63,45.12,-0.53,-1.16%,2341740
11/11/19,IP,45.95,46.57,45.07,45.65,-0.56,-1.21%,2092600
11/4/19,IP,43.96,46.33,43.73,46.21,2.25,5.12%,2618920
10/28/19,IP,43.25,44.28,41.97,43.96,0.96,2.23%,2890520
10/21/19,IP,42.66,43.545,41.85,43,0.74,1.75%,2405780
10/14/19,IP,41.41,42.51,40.82,42.26,0.7,1.68%,2542040
10/7/19,IP,39.15,42.06,38.33,41.56,2.38,6.07%,2903120
9/30/19,IP,41.66,42.24,38.57,39.18,-2.48,-5.95%,2979080
9/23/19,IP,40.24,41.87,40.11,41.66,0.96,2.36%,3064120
9/16/19,IP,42.32,42.64,40.43,40.7,-2.08,-4.86%,4009520
9/9/19,IP,39.9,43.46,39.76,42.78,3.35,8.50%,4638000
9/2/19,IP,38.5,39.58,37.96,39.43,0.33,0.84%,3982425
8/26/19,IP,37.73,39.38,36.45,39.1,1.67,4.46%,3034120
8/19/19,IP,39.43,39.52,37.25,37.43,-1.56,-4.00%,2646800
8/12/19,IP,39.64,40.51,38.13,38.99,-0.86,-2.16%,3641480
8/5/19,IP,41.54,41.75,39.13,39.85,-2.29,-5.43%,4106860
7/29/19,IP,45.3,45.53,41.57,42.14,-3.16,-6.98%,2838840
7/22/19,IP,43.41,46.17,42.51,45.3,2.06,4.76%,3905700
7/15/19,IP,42,43.46,41.84,43.24,0.47,1.10%,3419520
7/8/19,IP,43.58,44.21,42.18,42.77,-1.1,-2.51%,2804380
7/1/19,IP,43.8,44.17,43.21,43.87,0.55,1.27%,2484625
6/24/19,IP,42.72,43.63,41.8,43.32,-0.29,-0.66%,3171140
6/17/19,IP,42.84,44.08,42.22,43.61,0.62,1.44%,3602880
6/10/19,IP,45.17,45.25,42.65,42.99,-1.98,-4.40%,3499260
6/3/19,IP,41.48,45.265,41.34,44.97,3.5,8.44%,3564120
5/27/19,IP,42.7,42.86,40.87,41.47,-1.3,-3.04%,2919375
5/20/19,IP,43.94,45.32,42.7,42.77,-2.3,-5.10%,3418140
5/13/19,IP,44.82,45.895,43.74,45.07,-0.58,-1.27%,2732800
5/6/19,IP,46.21,46.77,44.67,45.65,-1.45,-3.08%,2258760
4/29/19,IP,46.15,47.465,45.8,47.1,1.11,2.41%,2797780
4/22/19,IP,45.08,46.47,43.7701,45.99,1.56,3.51%,3476620
4/15/19,IP,47.68,47.93,43.68,44.43,-3.33,-6.97%,4708450
4/8/19,IP,47.37,47.96,46.51,47.76,0.39,0.82%,1865740
4/1/19,IP,46.51,47.96,46.17,47.37,1.1,2.38%,2664980
3/25/19,IP,43.97,46.5,43.72,46.27,1.87,4.21%,2158000
3/18/19,IP,45.63,46.99,44.36,44.4,-1.11,-2.44%,3085480
3/11/19,IP,46,47.72,45.28,45.51,-0.26,-0.57%,4153660
3/4/19,IP,46.45,46.55,45.11,45.77,-0.47,-1.02%,2179240
2/25/19,IP,47.21,47.98,45.62,46.24,-0.5,-1.07%,2659020
2/18/19,IP,47.15,48.24,46.34,46.74,-0.41,-0.87%,3322750
2/11/19,IP,46.15,47.45,45.37,47.15,1.16,2.52%,2624860
2/4/19,IP,46.26,47.42,45.505,45.99,-0.35,-0.76%,2306700
1/28/19,IP,46.64,48.02,46.18,46.34,-0.63,-1.34%,3310760
1/21/19,IP,45.5,47.52,45.26,46.97,1.29,2.82%,2693500
1/14/19,IP,44.85,46.14,43.9,45.68,0.44,0.97%,2342520
1/7/19,IP,42.26,45.265,41.975,45.24,2.98,7.05%,4290020
12/31/18,IP,40.01,42.45,39.21,42.26,2.45,6.15%,3217850
12/24/18,IP,39.03,40.95,37.55,39.81,0.69,1.76%,3375250
12/17/18,IP,42.5,42.73,39.01,39.12,-4.32,-9.94%,4624600
12/10/18,IP,44.76,45.4,42.68,43.44,-1.32,-2.95%,3185840
12/3/18,IP,47.05,47.68,44,44.76,-1.43,-3.10%,4162925
11/26/18,IP,45.4,46.59,43.97,46.19,1.28,2.85%,4088740
11/19/18,IP,46.24,46.9,44.46,44.91,-1.27,-2.75%,2828875
11/12/18,IP,46.28,46.64,44.36,46.18,-0.04,-0.09%,3238940
11/5/18,IP,45.78,47.47,45.38,46.22,0.68,1.49%,3998840
10/29/18,IP,45.3,46.76,43.03,45.54,0.69,1.54%,4532340
10/22/18,IP,42.27,45.51,39.6,44.85,2.61,6.18%,5849520
10/15/18,IP,42.59,43.61,41.67,42.24,-0.43,-1.01%,4090560
10/8/18,IP,48.55,48.835,41.87,42.67,-6.11,-12.53%,6422440
10/1/18,IP,49.4,50.69,48.07,48.78,-0.37,-0.75%,4074820
9/24/18,IP,53.87,53.95,49.045,49.15,-4.97,-9.18%,3903040
9/17/18,IP,53.24,54.95,53.2,54.12,0.88,1.65%,2601260
9/10/18,IP,51.92,53.28,51.2,53.24,1.53,2.96%,1894000
9/3/18,IP,50.98,52.06,50.51,51.71,0.57,1.11%,2914825
8/27/18,IP,52.04,52.97,51,51.14,-0.69,-1.33%,1842240
8/20/18,IP,52.1,52.49,51.14,51.83,-0.14,-0.27%,1815720
8/13/18,IP,52.21,52.3,50.03,51.97,-0.15,-0.29%,2097640
8/6/18,IP,52.44,53.84,51.94,52.12,-0.43,-0.82%,1708940
7/30/18,IP,52.15,53.84,51.17,52.55,0.53,1.02%,2190920
7/23/18,IP,53.01,53.44,50.8,52.02,-0.82,-1.55%,2805040
7/16/18,IP,53.16,53.47,52.19,52.84,-0.31,-0.58%,1518760
7/9/18,IP,52.74,54,52.52,53.15,0.79,1.51%,2206740
7/2/18,IP,51.9,52.65,50.975,52.36,0.28,0.54%,1929925
6/25/18,IP,52.98,53.76,52.03,52.08,-0.92,-1.74%,2521280
6/18/18,IP,55.22,56.2,52.58,53,-2.43,-4.38%,4324920
6/11/18,IP,58.87,59.57,54.95,55.43,-3.38,-5.75%,3906520
6/4/18,IP,55.84,59.059,55.84,58.81,3.57,6.46%,4963380
5/28/18,IP,53.67,55.67,52.64,55.24,1.11,2.05%,2464475
5/21/18,IP,55.2,55.97,53.81,54.13,-0.83,-1.51%,2506680
5/14/18,IP,53.75,55.81,53.01,54.96,1.31,2.44%,2974480
5/7/18,IP,51.99,53.835,51.14,53.65,1.46,2.80%,1845520
4/30/18,IP,52.6,52.76,50,52.19,-0.39,-0.74%,2989320
4/23/18,IP,53.5,54.14,51.83,52.58,-0.83,-1.55%,2764160
4/16/18,IP,53.5,54.29,53.195,53.41,0.19,0.36%,1843520
4/9/18,IP,52.46,53.45,51.76,53.22,1.05,2.01%,2245500
4/2/18,IP,53.18,53.72,50.42,52.17,-1.26,-2.36%,2937520
3/26/18,IP,51.26,53.97,51.01,53.43,3.28,6.54%,3418350
3/19/18,IP,54.5,54.59,50.04,50.15,-4.42,-8.10%,2964240
3/12/18,IP,55.51,55.82,54.29,54.57,-0.67,-1.21%,3144680
3/5/18,IP,58.11,59.17,54.28,55.24,-3.23,-5.52%,4280560
2/26/18,IP,59.85,61.3,57.68,58.47,-1.03,-1.73%,1978440
2/19/18,IP,58.23,59.52,57.8,59.5,0.56,0.95%,2217875
2/12/18,IP,57.61,59.58,57.02,58.94,1.74,3.04%,2412040
2/5/18,IP,61.83,62.83,55.13,57.2,-4.97,-7.99%,3754960
1/29/18,IP,66.94,66.94,61.26,62.17,-2.58,-3.98%,3921740
1/22/18,IP,63.32,66.73,62.76,64.75,1.25,1.97%,2041980
1/15/18,IP,62.1,63.71,60.88,63.5,1.24,1.99%,2739950
1/8/18,IP,61.8,62.44,61.28,62.26,0.56,0.91%,1949840
1/1/18,IP,58.7,61.89,58.26,61.7,3.76,6.49%,2551400
12/25/17,IP,58.03,58.26,57.25,57.94,-0.04,-0.07%,1200950
12/18/17,IP,56.63,58.21,56.55,57.98,1.73,3.08%,2108000
12/11/17,IP,56.86,57.43,55.18,56.25,-0.66,-1.16%,2782060
12/4/17,IP,56,57.34,55.72,56.91,1.28,2.30%,1726960
11/27/17,IP,54.91,56.93,54.63,55.63,0.71,1.29%,2375020
11/20/17,IP,54,55.45,53.88,54.92,0.71,1.31%,1218800
11/13/17,IP,54.57,54.69,53.1,54.21,-0.64,-1.17%,1878240
11/6/17,IP,57.1,57.19,54.32,54.85,-2.27,-3.97%,1943260
10/30/17,IP,57.62,58.45,56.93,57.12,-0.83,-1.43%,1638340
10/23/17,IP,58.43,58.96,56.14,57.95,-0.26,-0.45%,2031680
10/16/17,IP,57.59,58.33,57.25,58.21,0.76,1.32%,1265340
10/9/17,IP,57.43,57.98,56.945,57.45,0,0.00%,1401920
10/2/17,IP,56.87,57.95,56.76,57.45,0.63,1.11%,1431100
9/25/17,IP,56,57.09,55.38,56.82,0.77,1.37%,1905000
9/18/17,IP,56.51,58.09,55.44,56.05,-0.18,-0.32%,2077180
9/11/17,IP,55.1,57.15,54.74,56.23,1.45,2.65%,2205980
9/4/17,IP,54.65,55.23,54.36,54.78,-0.13,-0.24%,1501000
8/28/17,IP,54.68,55,53.01,54.91,0.32,0.59%,1563500
8/21/17,IP,54.2,54.89,52.83,54.59,0.3,0.55%,1680040
8/14/17,IP,53.3,54.78,53.1,54.29,1.7,3.23%,2132920
8/7/17,IP,54.02,54.51,51.28,52.59,-1.34,-2.48%,1886540
7/31/17,IP,54.67,55.56,53.49,53.93,-0.81,-1.48%,2470280
7/24/17,IP,56.63,57.56,54.23,54.74,-1.9,-3.35%,2723320
7/17/17,IP,58,58.47,56.43,56.64,-1.51,-2.60%,1868900
7/10/17,IP,56.26,58.95,56.11,58.15,1.78,3.16%,1725420
7/3/17,IP,56.89,57.2,56.03,56.37,-0.24,-0.42%,1242775
6/26/17,IP,56.85,57.24,55.41,56.61,-0.24,-0.42%,1901160
6/19/17,IP,56.95,57.13,55.9,56.85,0.34,0.60%,3424240
6/12/17,IP,54.8,56.6,54.79,56.51,1.62,2.95%,2803320
6/5/17,IP,54.3,54.9,53.44,54.89,0.5,0.92%,2237780
5/29/17,IP,53.05,54.62,52.58,54.39,1.97,3.76%,2968825
5/22/17,IP,51.33,52.57,51.23,52.42,1.31,2.56%,1757220
5/15/17,IP,52.44,53.21,50.66,51.11,-1.18,-2.26%,2191720
5/8/17,IP,53.38,53.6,52.04,52.29,-1.15,-2.15%,2013340
5/1/17,IP,54.09,54.19,52.9,53.44,-0.53,-0.98%,2258660
4/24/17,IP,53.6,55.54,53.19,53.97,1.19,2.25%,2703960
4/17/17,IP,49.95,53.3,49.93,52.78,3.14,6.33%,2867680
4/10/17,IP,50.67,50.84,49.6,49.64,-0.87,-1.72%,2189150
4/3/17,IP,50.89,51.29,49.86,50.51,-0.27,-0.53%,1850180
3/27/17,IP,50.21,51.25,49.62,50.78,-0.03,-0.06%,2215560
3/20/17,IP,51.48,52.47,50.56,50.81,-0.55,-1.07%,2243660
3/13/17,IP,50.84,51.81,50.28,51.36,0.66,1.30%,3051460
3/6/17,IP,53.64,53.88,50.42,50.7,-3.3,-6.11%,3073500
2/27/17,IP,52.41,54.25,52.41,54,1.38,2.62%,3265440
2/20/17,IP,52.25,52.89,51.46,52.62,0.47,0.90%,2859050
2/13/17,IP,52.5,53.5,51.93,52.15,-0.74,-1.40%,3600040
2/6/17,IP,52.33,53.96,50.6,52.89,-0.12,-0.23%,5329420
1/30/17,IP,57.02,57.36,52.22,53.01,-4.33,-7.55%,4582220
1/23/17,IP,53.77,58.86,53.65,57.34,3.65,6.80%,3421880
1/16/17,IP,53.35,53.96,52.41,53.69,0.14,0.26%,2260800
1/9/17,IP,53.7,54.22,53.04,53.55,-0.17,-0.32%,2262440
1/2/17,IP,53.11,54.26,52.96,53.72,0.66,1.24%,1898200
