Time,Symbol,Open,High,Low,Last,Change,%Chg,Volume
12/23/19,SNX,52.8082,53.2367,52.4449,52.649,-0.1633,-0.31%,377360
12/16/19,SNX,51.9184,53.4531,51.6612,52.8123,0.9307,1.79%,900178
12/9/19,SNX,51.0204,53,50.8286,51.8816,0.5469,1.07%,722308
12/2/19,SNX,50.1347,51.8327,49.0204,51.3347,1.2082,2.41%,708980
11/25/19,SNX,49.4939,50.9061,49.4265,50.1265,0.7836,1.59%,701862
11/18/19,SNX,49.3878,49.6245,48.0571,49.3429,-0.1469,-0.30%,889692
11/11/19,SNX,48.2531,49.5469,47.1388,49.4898,0.8286,1.70%,887340
11/4/19,SNX,48.7918,49.9714,48.298,48.6612,0.3551,0.74%,649739
10/28/19,SNX,48.6245,49.1714,47.702,48.3061,-0.0776,-0.16%,519546
10/21/19,SNX,48.0776,48.702,47.5315,48.3837,0.7429,1.56%,558109
10/14/19,SNX,46.3061,48.3143,45.9755,47.6408,1.2041,2.59%,931489
10/7/19,SNX,45.5143,47.2327,45.249,46.4367,0.8081,1.77%,621466
9/30/19,SNX,46.151,47.1674,44.2082,45.6286,-0.2939,-0.64%,871464
9/23/19,SNX,39.7388,46.9019,39.0245,45.9225,5.9511,14.89%,2060743
9/16/19,SNX,39.4531,40.1674,38.5837,39.9714,0.2489,0.63%,1022237
9/9/19,SNX,37.2041,40.2776,36.7306,39.7225,2.747,7.43%,653218
9/2/19,SNX,33.7551,37.3551,33.3102,36.9755,2.7673,8.09%,676076
8/26/19,SNX,34.449,34.7306,32.351,34.2082,0.2327,0.68%,566439
8/19/19,SNX,34.6123,35.4061,33.8612,33.9755,0.1265,0.37%,640086
8/12/19,SNX,34.2816,35.3061,32.0606,33.849,-0.7837,-2.26%,637538
8/5/19,SNX,35.9429,36.0327,33.8408,34.6327,-2.4449,-6.59%,804334
7/29/19,SNX,40.8776,41.3674,37.0531,37.0776,-3.7183,-9.11%,753080
7/22/19,SNX,39.1837,41.0286,39.1265,40.7959,1.8653,4.79%,746955
7/15/19,SNX,39.3755,39.698,38.3061,38.9306,-0.2776,-0.71%,752345
7/8/19,SNX,41.3959,41.6735,38.151,39.2082,-2.4326,-5.84%,969709
7/1/19,SNX,41.2898,41.7347,40.1714,41.6408,1.4775,3.68%,1413342
6/24/19,SNX,38.5388,42.2816,37.502,40.1633,1.8123,4.73%,4025643
6/17/19,SNX,37.8449,39.2388,37.4449,38.351,0.6041,1.60%,891162
6/10/19,SNX,36.7429,38.9204,36.6507,37.7469,1.3428,3.69%,750189
6/3/19,SNX,35.3959,37.5465,35.2245,36.4041,1.0123,2.86%,672475
5/27/19,SNX,38.6163,38.6857,35.2694,35.3918,-3.1592,-8.19%,703394
5/20/19,SNX,39.249,39.751,37.9265,38.551,-1.1796,-2.97%,605933
5/13/19,SNX,41.3837,41.5469,39.7184,39.7306,-2.7959,-6.57%,614116
5/6/19,SNX,43.3388,44.7429,41.249,42.5265,-1.9184,-4.32%,729462
4/29/19,SNX,43.8041,44.7143,42.9633,44.4449,0.8163,1.87%,609020
4/22/19,SNX,43.6,44.4,42.6612,43.6286,-0.1551,-0.35%,427769
4/15/19,SNX,43.9959,44.3184,43.3336,43.7837,-0.0245,-0.06%,591429
4/8/19,SNX,42.1469,43.9102,41.6857,43.8082,1.4817,3.50%,658804
4/1/19,SNX,39.3633,42.4327,39.2898,42.3265,3.3918,8.71%,727110
3/25/19,SNX,37.1551,39.1714,36.7837,38.9347,1.6449,4.41%,1159241
3/18/19,SNX,38.898,39.6327,37.2694,37.2898,-1.5429,-3.97%,704717
3/11/19,SNX,37.7674,39.4939,37.7674,38.8327,1.1715,3.11%,902383
3/4/19,SNX,40.4367,40.7367,37.0857,37.6612,-2.7225,-6.74%,716918
2/25/19,SNX,41.751,42.1714,39.9265,40.3837,-1.0816,-2.61%,719515
2/18/19,SNX,41.2572,41.8286,40.7837,41.4653,-0.0041,-0.01%,888124
2/11/19,SNX,40.1592,41.5551,39.7878,41.4694,1.4939,3.74%,702022
2/4/19,SNX,39.7388,40.7061,39.4204,39.9755,0.3306,0.83%,692173
1/28/19,SNX,39.8612,40.0694,38.6449,39.6449,0.449,1.15%,1038897
1/21/19,SNX,37.2041,39.5347,36.6776,39.1959,1.8081,4.84%,1004560
1/14/19,SNX,39.551,39.5918,35.702,37.3878,-2.4,-6.03%,1974356
1/7/19,SNX,33.5061,40.7143,32.8857,39.7878,6.3551,19.01%,1896495
12/31/18,SNX,32.8408,33.6,31.3878,33.4327,0.7592,2.32%,976997
12/24/18,SNX,30.6612,33.2551,29.698,32.6735,1.6572,5.34%,1085777
12/17/18,SNX,32.5633,33.702,30.8122,31.0163,-1.5347,-4.71%,1903992
12/10/18,SNX,32.3143,34.4898,31.4286,32.551,1.6979,5.50%,1607395
12/3/18,SNX,33.5225,34.1184,30.6122,30.8531,-2.102,-6.38%,1631699
11/26/18,SNX,31.5265,33.0082,29.3163,32.9551,1.8326,5.89%,1062221
11/19/18,SNX,32.0204,32.3347,30.1347,31.1225,-1.0163,-3.16%,626586
11/12/18,SNX,32.0612,33.0408,30.7551,32.1388,-0.0816,-0.25%,802080
11/5/18,SNX,33.3755,34.1674,31.8347,32.2204,-1.1878,-3.56%,739458
10/29/18,SNX,32.1388,33.7918,30.4123,33.4082,1.8939,6.01%,1233868
10/22/18,SNX,32.2449,33.6082,31.102,31.5143,-0.5347,-1.67%,1575937
10/15/18,SNX,30.2367,32.3551,30.2367,32.049,1.6694,5.50%,1496655
10/8/18,SNX,36.2857,36.602,29.7265,30.3796,-6.0041,-16.50%,2024728
10/1/18,SNX,34.7347,36.9878,33.2327,36.3837,1.8123,5.24%,2458770
9/24/18,SNX,37.9102,37.9714,34.4674,34.5714,-3.4204,-9.00%,999305
9/17/18,SNX,39.1918,39.3571,37.6408,37.9918,-1.1715,-2.99%,781255
9/10/18,SNX,39.2694,39.4041,38.2735,39.1633,0.2327,0.60%,681589
9/3/18,SNX,39.3633,39.4122,38.3265,38.9306,-0.649,-1.64%,571155
8/27/18,SNX,39.5061,41.1878,39.4694,39.5796,0.1633,0.41%,816486
8/20/18,SNX,39.7755,39.9551,38.9388,39.4163,-0.3021,-0.76%,426740
8/13/18,SNX,38.6776,39.8449,38.2857,39.7184,1.0123,2.62%,565165
8/6/18,SNX,39.0653,39.9714,38.4735,38.7061,-0.4,-1.02%,607991
7/30/18,SNX,38.5265,39.9388,38.3714,39.1061,0.5796,1.50%,789536
7/23/18,SNX,40.1592,40.498,38.3878,38.5265,-1.7184,-4.27%,768074
7/16/18,SNX,40.9837,41.1878,40.0041,40.2449,-0.7633,-1.86%,764399
7/9/18,SNX,42.1633,42.5592,40.5347,41.0082,-1.1673,-2.77%,663900
7/2/18,SNX,39.098,42.751,38.9747,42.1755,2.7837,7.07%,1157562
6/25/18,SNX,45.0245,45.6082,39.2041,39.3918,-5.6817,-12.61%,1551633
6/18/18,SNX,47.0735,47.2653,44.9163,45.0735,-2.3918,-5.04%,586627
6/11/18,SNX,45.7143,47.5388,45.351,47.4653,1.6408,3.58%,586480
6/4/18,SNX,44.4857,45.849,44.2449,45.8245,1.5918,3.60%,264060
5/28/18,SNX,43.698,45.0857,43.4857,44.2327,0.1102,0.25%,349185
5/21/18,SNX,44.8776,45.1633,43.749,44.1225,-0.4163,-0.93%,363530
5/14/18,SNX,44.9551,45.9633,44.3388,44.5388,-0.3592,-0.80%,585010
5/7/18,SNX,43.4776,44.9225,42.9674,44.898,1.6613,3.84%,585696
4/30/18,SNX,41.5837,43.5204,40.6,43.2367,2.5142,6.17%,628375
4/23/18,SNX,42.5184,43.049,40.5612,40.7225,-1.5224,-3.60%,539489
4/16/18,SNX,42.4245,42.9592,41.8571,42.2449,0.1347,0.32%,673602
4/9/18,SNX,39.2653,42.9469,38.3143,42.1102,3.2082,8.25%,808695
4/2/18,SNX,42.0449,42.298,38.502,38.902,-9.4245,-19.50%,1498517
3/26/18,SNX,47.2898,48.902,45.9918,48.3265,1.8857,4.06%,711724
3/19/18,SNX,51.1796,51.1837,46.4163,46.4408,-5.0653,-9.83%,398565
3/12/18,SNX,49.6776,51.8327,49.0163,51.5061,1.7387,3.49%,531502
3/5/18,SNX,50.4327,52.3755,46.6,49.7674,-0.9183,-1.81%,1130674
2/26/18,SNX,51.3061,52.6571,49.1184,50.6857,-0.4572,-0.89%,544487
2/19/18,SNX,48.849,51.4388,48.849,51.1429,1.9062,3.87%,453677
2/12/18,SNX,46.2163,49.6163,46.0123,49.2367,3.1428,6.82%,543605
2/5/18,SNX,48.3755,49.2714,44.8776,46.0939,-2.7837,-5.70%,810557
1/29/18,SNX,50.1755,51.4204,48.7837,48.8776,-1.3387,-2.67%,823248
1/22/18,SNX,55.3306,55.4163,49.6204,50.2163,-4.9674,-9.00%,912771
1/15/18,SNX,56.7633,56.9143,54.2306,55.1837,-1.1306,-2.01%,671972
1/8/18,SNX,56.8123,57.6633,53.4021,56.3143,-0.4367,-0.77%,859900
1/1/18,SNX,55.7674,57.9347,55.3939,56.751,1.2612,2.27%,581751
12/25/17,SNX,55.551,56.2041,55.0041,55.4898,-0.2694,-0.48%,241140
12/18/17,SNX,54.8286,56.3592,54.2367,55.7592,1.4694,2.71%,242843
12/11/17,SNX,53.6857,54.8449,53.0776,54.2898,0.6449,1.20%,427524
12/4/17,SNX,55.3551,55.3551,53.2,53.6449,-1.1306,-2.06%,441244
11/27/17,SNX,53.551,56.2449,53.0898,54.7755,1.1061,2.06%,446781
11/20/17,SNX,53.7674,54.2612,52.9143,53.6694,-0.0041,-0.01%,275930
11/13/17,SNX,52.8776,54.1265,52.0612,53.6735,0.4653,0.87%,495291
11/6/17,SNX,52.9306,53.9796,52.1592,53.2082,0.1388,0.26%,472114
10/30/17,SNX,54.6694,55.4571,52.9469,53.0694,-1.6612,-3.04%,521849
10/23/17,SNX,53.4776,54.9837,52.7959,54.7306,1.1347,2.12%,415078
10/16/17,SNX,54.5265,54.902,52.8327,53.5959,-0.6,-1.11%,405915
10/9/17,SNX,53.0816,54.4653,52.8653,54.1959,1.1592,2.19%,432473
10/2/17,SNX,51.8735,53.5755,51.6816,53.0367,1.4,2.71%,550563
9/25/17,SNX,47.4939,52.6041,46.9469,51.6367,4.2489,8.97%,1093630
9/18/17,SNX,47.9469,48.6367,46.3796,47.3878,-0.0204,-0.04%,498182
9/11/17,SNX,45.8408,47.5469,45.5918,47.4082,1.9592,4.31%,386364
9/4/17,SNX,46.7061,46.7837,44.9061,45.449,-1.4408,-3.07%,610967
8/28/17,SNX,47.6367,48.9796,46.2939,46.8898,-0.6327,-1.33%,301545
8/21/17,SNX,46.5633,48.0449,46.0531,47.5225,0.8286,1.77%,306886
8/14/17,SNX,47.898,48.8041,46.6327,46.6939,-0.7714,-1.63%,241765
8/7/17,SNX,48.302,49.3,47.0082,47.4653,-0.7959,-1.65%,300222
7/31/17,SNX,48.9388,49.3959,48.0102,48.2612,-0.7388,-1.51%,538460
7/24/17,SNX,48.9674,49.6816,48.5265,49,0.0939,0.19%,409394
7/17/17,SNX,49.3102,49.7633,48.6286,48.9061,-0.3755,-0.76%,529934
7/10/17,SNX,49.2653,49.6408,48.249,49.2816,0.0163,0.03%,589763
7/3/17,SNX,49.0286,49.4449,47.9143,49.2653,0.302,0.62%,409577
6/26/17,SNX,52.8857,53.6123,48.649,48.9633,-3.4326,-6.55%,663606
6/19/17,SNX,48.3714,52.751,48.0857,52.3959,4.1306,8.56%,1089171
6/12/17,SNX,48.6327,48.8082,47.3551,48.2653,-0.4694,-0.96%,604218
6/5/17,SNX,45.9265,49.3755,44.1755,48.7347,2.7347,5.95%,594908
5/29/17,SNX,45.1551,46.6327,44.6776,46,0.7388,1.63%,368479
5/22/17,SNX,44.4898,46.351,44.3306,45.2612,0.8204,1.85%,440656
5/15/17,SNX,44.4776,45.1184,42.8367,44.4408,0.0326,0.07%,433061
5/8/17,SNX,44.4123,45.298,43.951,44.4082,-0.1102,-0.25%,363628
5/1/17,SNX,44.3184,44.9265,43.7633,44.5184,0.2612,0.59%,349663
4/24/17,SNX,44.0939,45.5551,44.0571,44.2572,0.7021,1.61%,445115
4/17/17,SNX,43.4286,44.0123,43,43.5551,0.4286,0.99%,573544
4/10/17,SNX,42.5837,44.5633,41.4204,43.1265,0.4816,1.13%,965176
4/3/17,SNX,45.7347,45.8653,41.9306,42.6449,-3.0449,-6.66%,627101
3/27/17,SNX,47.3469,48.4367,44.4898,45.6898,-2.0408,-4.28%,700601
3/20/17,SNX,48.9755,49.0612,46.6408,47.7306,-1.2082,-2.47%,342803
3/13/17,SNX,47.649,49.698,47.2735,48.9388,1.2041,2.52%,383620
3/6/17,SNX,48.0776,48.3429,47.3061,47.7347,-0.6122,-1.27%,236767
2/27/17,SNX,48.5225,49.3755,47.6286,48.3469,-0.2613,-0.54%,341284
2/20/17,SNX,48.4531,49.0816,47.9755,48.6082,0.2939,0.61%,348266
2/13/17,SNX,48.6327,48.8898,47.8694,48.3143,0.049,0.10%,282631
2/6/17,SNX,48.9347,49.0204,47.7429,48.2653,-0.8694,-1.77%,502543
1/30/17,SNX,48.7469,49.5469,48.0163,49.1347,0.1061,0.22%,409394
1/23/17,SNX,49.4163,50.2653,48.4776,49.0286,-0.449,-0.91%,380288
1/16/17,SNX,51.249,51.249,49.098,49.4776,-1.7347,-3.39%,510824
1/9/17,SNX,49.5184,52.751,48.7429,51.2123,1.5511,3.12%,1053940
1/2/17,SNX,49.8449,50.8163,48.9306,49.6612,0.2653,0.54%,559762
