Time,Symbol,Open,High,Low,Last,Change,%Chg,Volume
10/29/18,VMW,143.33,145.57,132.65,141.35,2.59,1.87%,817860
10/22/18,VMW,141.54,146.34,136.86,138.76,-1.7,-1.21%,1071420
10/15/18,VMW,147.4,149.75,140.22,140.46,-7.28,-4.93%,948060
10/8/18,VMW,155.48,156.46,140.84,147.74,-8.8,-5.62%,1472640
10/1/18,VMW,157.62,158.6,153.38,156.54,0.48,0.31%,1055000
9/24/18,VMW,152.43,159.47,150.6,156.06,3.97,2.61%,1561420
9/17/18,VMW,161.22,162.47,148.6,152.09,-10.56,-6.49%,1540640
9/10/18,VMW,152.57,162.98,151.63,162.65,10.72,7.06%,1518320
9/3/18,VMW,151.72,154.24,149.62,151.93,-1.33,-0.87%,1001425
8/27/18,VMW,153.58,156.72,146.25,153.26,1.89,1.25%,1776420
8/20/18,VMW,151.51,156.42,148.03,151.37,0.49,0.32%,1667260
8/13/18,VMW,153.54,153.89,149.27,150.88,-2.33,-1.52%,958880
8/6/18,VMW,149.85,154.49,149.82,153.21,3.76,2.52%,675980
7/30/18,VMW,148.34,149.9,143.24,149.45,0.65,0.44%,1166120
7/23/18,VMW,151.49,152.82,146.5,148.8,-3.45,-2.27%,832980
7/16/18,VMW,155.59,156.4,150.88,152.25,-2.8,-1.81%,1425100
7/9/18,VMW,158.04,158.46,152.63,155.05,-2.63,-1.67%,2152880
7/2/18,VMW,157.42,163,153.6,157.68,10.71,7.29%,4476800
6/25/18,VMW,148.9,149,142.28,146.97,-3.04,-2.03%,1293740
6/18/18,VMW,148.71,153.8,146.75,150.01,-0.45,-0.30%,1281080
6/11/18,VMW,149.6,153.2,148.11,150.46,0.82,0.55%,1402000
6/4/18,VMW,144.99,152.49,140.345,149.64,3.71,2.54%,2455860
5/28/18,VMW,135.54,149.48,134.82,145.93,9.48,6.95%,2639300
5/21/18,VMW,140.39,141.37,135.1,136.45,-2.54,-1.83%,1794620
5/14/18,VMW,144.94,145.15,137.02,138.99,-5.05,-3.51%,1676480
5/7/18,VMW,135.05,144.33,134.37,144.04,9.69,7.21%,1285620
4/30/18,VMW,133.05,135.78,131.12,134.35,1.3,0.98%,1303180
4/23/18,VMW,136.68,136.97,131.14,133.05,-3,-2.21%,1551220
4/16/18,VMW,126.28,138.34,126,136.05,14.71,12.12%,3499700
4/9/18,VMW,119.2,123.53,119.2,121.34,2.69,2.27%,1997480
4/2/18,VMW,121.49,122.99,117.61,118.65,-2.62,-2.16%,1731940
3/26/18,VMW,123.66,128.35,119.1,121.27,-0.79,-0.65%,1760475
3/19/18,VMW,123.5,128.42,119.64,122.06,-2.41,-1.94%,1509080
3/12/18,VMW,125.72,127.76,123.385,124.47,-1.37,-1.09%,2080940
3/5/18,VMW,114.35,126.03,113.9,125.84,9.5,8.17%,2595780
2/26/18,VMW,126.85,133.64,113.3,116.34,-10.08,-7.97%,4110620
2/19/18,VMW,123.39,126.88,122.535,126.42,1.87,1.50%,1749475
2/12/18,VMW,114.01,125.63,113.46,124.55,11.42,10.09%,2332980
2/5/18,VMW,120.07,121.83,108.46,113.13,-9.59,-7.81%,2923580
1/29/18,VMW,148.25,151.38,118,122.72,-27.28,-18.19%,8901020
1/22/18,VMW,136.15,165,134.85,150,13.96,10.26%,6596540
1/15/18,VMW,133.21,136.62,132.06,136.04,3.51,2.65%,1304700
1/8/18,VMW,131,133.33,127.39,132.53,1.27,0.97%,1280860
1/1/18,VMW,126.2,132.8,125.72,131.26,5.94,4.74%,1454250
12/25/17,VMW,127.25,128,125.26,125.32,-2.37,-1.86%,1132750
12/18/17,VMW,125,129.5,124.87,127.69,3.89,3.14%,1735360
12/11/17,VMW,119.39,124.14,119.39,123.8,4.23,3.54%,1724940
12/4/17,VMW,124.67,124.94,113.04,119.57,-4.87,-3.91%,2712900
11/27/17,VMW,125,127.595,117.89,124.44,0.22,0.18%,4152140
11/20/17,VMW,123.78,126.33,122.62,124.22,0.96,0.78%,1564550
11/13/17,VMW,122,123.5,120.53,123.26,1.11,0.91%,1695800
11/6/17,VMW,117.99,122.21,117.94,122.15,4.21,3.57%,1527740
10/30/17,VMW,120.75,120.75,117.13,117.94,-3.03,-2.50%,1933360
10/23/17,VMW,118.74,121.09,118.16,120.97,2.63,2.22%,1715680
10/16/17,VMW,114,118.73,113.98,118.34,4.72,4.15%,2265280
10/9/17,VMW,111.59,114.18,110.9,113.62,2.09,1.87%,1249000
10/2/17,VMW,109.24,111.89,109.2,111.53,2.34,2.14%,1424560
9/25/17,VMW,109.21,110.23,107.12,109.19,0.04,0.04%,1858840
9/18/17,VMW,110.59,112,108.09,109.15,-1.1,-1.00%,1132980
9/11/17,VMW,106.6,111.61,106.6,110.25,4.15,3.91%,1625160
9/4/17,VMW,106.75,108.11,105.885,106.1,-1.38,-1.28%,1790575
8/28/17,VMW,102.24,108.33,102.03,107.48,4.74,4.61%,2268140
8/21/17,VMW,96.28,104.81,95.53,102.74,6.47,6.72%,2126100
8/14/17,VMW,95.72,98.2,95.11,96.27,4.32,4.70%,2066520
8/7/17,VMW,93.04,93.7,91.37,91.95,-1.14,-1.22%,954500
7/31/17,VMW,92.5,93.22,91.52,93.09,0.79,0.86%,1428400
7/24/17,VMW,92.14,92.85,90.76,92.3,0.03,0.03%,1009060
7/17/17,VMW,88.51,92.73,88.11,92.27,3.9,4.41%,1587100
7/10/17,VMW,88.13,89.19,87.54,88.37,0.18,0.20%,1023840
