Date,Symbol,Volume,Close/Last,Open,High,Low
7/9/21,AMZN,3748237,3719.34,3722.52,3748,3693.4
7/8/21,AMZN,5180623,3731.41,3643.56,3759.99,3621.12
7/7/21,AMZN,5328062,3696.58,3717.38,3734.2,3678.91
7/6/21,AMZN,6744768,3675.74,3530.11,3685.48,3529
7/2/21,AMZN,3176697,3510.98,3451.64,3511.72,3436.92
7/1/21,AMZN,2037053,3432.97,3434.61,3457,3409.42
6/30/21,AMZN,2403992,3440.16,3441.06,3471.6,3435
6/29/21,AMZN,2098439,3448.14,3438.82,3456.03,3423.03
6/28/21,AMZN,2242793,3443.89,3416,3448,3413.51
6/25/21,AMZN,3940997,3401.46,3464,3464.82,3394.18
6/24/21,AMZN,3831999,3449.08,3507.64,3524.86,3430.85
6/23/21,AMZN,2813341,3503.82,3505,3521,3483.2
6/22/21,AMZN,3345082,3505.44,3458.06,3523.78,3456.09
6/21/21,AMZN,3277130,3453.96,3476.42,3482,3434
6/18/21,AMZN,5247737,3486.9,3479.99,3507,3473.71
6/17/21,AMZN,5136531,3489.24,3403.18,3497.2,3401
6/16/21,AMZN,4202782,3415.25,3392,3426.35,3360.53
6/15/21,AMZN,2426200,3383.13,3384,3396.99,3363.11
6/14/21,AMZN,2569655,3383.87,3346.83,3385,3335.5
6/11/21,AMZN,2817352,3346.83,3349.65,3366.58,3333.45
6/10/21,AMZN,3476480,3349.65,3282.01,3351,3281.15
6/9/21,AMZN,2455530,3281.15,3272.87,3297.58,3270.7
6/8/21,AMZN,3416730,3264.11,3222.61,3279.53,3218.01
6/7/21,AMZN,2215756,3198.01,3197.33,3208,3172.2
6/4/21,AMZN,2249749,3206.22,3212,3221,3198.81
6/3/21,AMZN,2398293,3187.01,3204.23,3214.44,3184.03
6/2/21,AMZN,2014524,3233.99,3223.1,3235,3208
6/1/21,AMZN,2430045,3218.65,3243.5,3250.98,3209.06
5/28/21,AMZN,2331509,3223.07,3242,3247.99,3219.7
5/27/21,AMZN,2561157,3230.11,3256,3260.36,3230.04
5/26/21,AMZN,2383986,3265.16,3274.59,3295.73,3258.51
5/25/21,AMZN,3261109,3259.05,3266.67,3279.82,3213.76
5/24/21,AMZN,2422813,3244.99,3215.5,3257.95,3210.5
5/21/21,AMZN,4104882,3203.08,3250,3256.69,3197.01
5/20/21,AMZN,2633192,3247.68,3244.4,3259.68,3236.18
5/19/21,AMZN,2679708,3231.8,3195,3234.75,3184
5/18/21,AMZN,2828391,3232.28,3292.58,3312,3230.37
5/17/21,AMZN,3685599,3270.39,3245.93,3292.75,3234.59
5/14/21,AMZN,3325022,3222.9,3185.56,3228.86,3183
5/13/21,AMZN,3356877,3161.47,3185.47,3203.84,3133
5/12/21,AMZN,4936410,3151.94,3185,3207.94,3133.1
5/11/21,AMZN,4619781,3223.91,3136.28,3238,3127.37
5/10/21,AMZN,5838603,3190.49,3282.32,3283,3190
5/7/21,AMZN,4710276,3291.61,3319.09,3330.89,3289.07
5/6/21,AMZN,4447696,3306.37,3270,3314.4,3247.2
5/5/21,AMZN,3711308,3270.54,3338.86,3354.7,3264.36
5/4/21,AMZN,5439449,3311.87,3356.19,3367.98,3272.13
5/3/21,AMZN,5875530,3386.49,3484.73,3486.65,3372.7
4/30/21,AMZN,7009346,3467.42,3525.12,3554,3462.5
4/29/21,AMZN,7682381,3471.31,3505.1,3514.45,3435
4/28/21,AMZN,4631884,3458.5,3434.8,3489.88,3425
4/27/21,AMZN,3827140,3417.43,3443.47,3460,3398.01
4/26/21,AMZN,4880708,3409,3348,3428.45,3330.94
4/23/21,AMZN,3196652,3340.88,3319.1,3375,3308.5
4/22/21,AMZN,2580590,3309.04,3371.68,3372.87,3301.45
4/21/21,AMZN,2211166,3362.02,3316,3362.86,3303.81
4/20/21,AMZN,2623032,3334.69,3373.6,3382.99,3316
4/19/21,AMZN,2725405,3372.01,3390.33,3435.93,3360.16
4/16/21,AMZN,3186049,3399.44,3380,3406.8,3355.59
4/15/21,AMZN,3233580,3379.09,3371,3397,3352
4/14/21,AMZN,3145204,3333,3404.04,3404.13,3326
4/13/21,AMZN,3315837,3400,3400.85,3432,3395.63
4/12/21,AMZN,3281798,3379.39,3355.21,3395.04,3351.15
4/9/21,AMZN,4341473,3372.2,3304.7,3372.2,3288.9
4/8/21,AMZN,2812090,3299.3,3310.9,3324.5,3292
4/7/21,AMZN,3346227,3279.39,3233.8,3303.61,3223.65
4/6/21,AMZN,2537809,3223.82,3223.75,3247.31,3217.04
4/5/21,AMZN,3334882,3226.73,3173,3235.96,3161.24
4/1/21,AMZN,2940318,3161,3117.94,3162.44,3115.55
3/31/21,AMZN,3093896,3094.08,3064.06,3119.33,3062.5
3/30/21,AMZN,2337603,3055.29,3070.01,3073,3034
3/29/21,AMZN,2745968,3075.73,3055.44,3091.25,3028.45
3/26/21,AMZN,3312924,3052.03,3044.06,3056.66,2996
3/25/21,AMZN,3563469,3046.26,3072.99,3109.78,3037.14
3/24/21,AMZN,2958981,3087.07,3151.04,3160.31,3085.15
3/23/21,AMZN,3817263,3137.5,3127,3182,3120.85
3/22/21,AMZN,2902179,3110.87,3067.85,3126.58,3060.05
3/19/21,AMZN,4625354,3074.96,3029.23,3077.29,3016.63
3/18/21,AMZN,3657027,3027.99,3101,3116.63,3025
3/17/21,AMZN,3118584,3135.73,3073.22,3173.05,3070.22
3/16/21,AMZN,2538764,3091.86,3104.97,3128.91,3075.86
3/15/21,AMZN,2918592,3081.68,3074.57,3082.24,3032.09
3/12/21,AMZN,2421888,3089.49,3075,3098.98,3045.5
3/11/21,AMZN,2776391,3113.59,3104.01,3131.78,3082.93
3/10/21,AMZN,3012489,3057.64,3098.45,3116.46,3030.05
3/9/21,AMZN,4030032,3062.85,3017.99,3090.96,3005.15
3/8/21,AMZN,4185008,2951.95,3015,3064.59,2951.31
3/5/21,AMZN,5388551,3000.46,3005,3009,2881
3/4/21,AMZN,5481578,2977.57,3012,3058.13,2945.43
3/3/21,AMZN,3988725,3005,3081.18,3107.78,2995
3/2/21,AMZN,2595762,3094.53,3143.47,3163.52,3087.12
3/1/21,AMZN,2733963,3146.14,3127.89,3149.56,3097.99
2/26/21,AMZN,4275930,3092.93,3095.2,3122.44,3036.7
2/25/21,AMZN,4533801,3057.16,3136.74,3178.26,3047.76
2/24/21,AMZN,3011275,3159.53,3166.75,3171.23,3125.38
2/23/21,AMZN,4677222,3194.5,3127.03,3204.73,3093.6
2/22/21,AMZN,3515679,3180.74,3208.13,3232.32,3172.26
2/19/21,AMZN,4305184,3249.9,3328.23,3333.5,3245.75
2/18/21,AMZN,3033607,3328.23,3282.42,3338,3273.94
2/17/21,AMZN,3302099,3308.64,3263.6,3320.91,3259.5
2/16/21,AMZN,2574721,3268.95,3254.05,3308.3,3253.59
2/12/21,AMZN,2335339,3277.71,3250,3280.25,3233.31
2/11/21,AMZN,2301417,3262.13,3292,3292,3248.06
2/10/21,AMZN,3151550,3286.58,3314,3317.95,3254
2/9/21,AMZN,2203526,3305,3312.49,3338,3297.84
2/8/21,AMZN,3257391,3322.94,3358.5,3365,3304
2/5/21,AMZN,3620808,3352.15,3319,3377,3302.71
2/4/21,AMZN,3670661,3331,3330,3347,3277.75
2/3/21,AMZN,7088781,3312.53,3425.01,3434,3308.62
2/2/21,AMZN,7098637,3380,3380,3427.74,3361.13
2/1/21,AMZN,4160212,3342.88,3242.36,3350.26,3235.03
1/29/21,AMZN,4293556,3206.2,3230,3236.99,3184.55
1/28/21,AMZN,3149228,3237.62,3235.04,3301.68,3228.69
1/27/21,AMZN,4660158,3232.58,3341.49,3346.52,3207.08
1/26/21,AMZN,2955235,3326.13,3296.36,3338,3282.87
1/25/21,AMZN,3749758,3294,3328.5,3363.89,3243.15
1/22/21,AMZN,2821914,3292.23,3304.31,3321.91,3283.16
1/21/21,AMZN,4945051,3306.99,3293,3348.55,3289.57
1/20/21,AMZN,5309835,3263.38,3181.99,3279.8,3175
1/19/21,AMZN,3305142,3120.76,3107,3145,3096
1/15/21,AMZN,4243995,3104.25,3123.02,3142.55,3095.17
1/14/21,AMZN,3070919,3127.47,3167.52,3178,3120.59
1/13/21,AMZN,3321244,3165.89,3128.44,3189.95,3122.08
1/12/21,AMZN,3514582,3120.83,3120,3142.14,3086
1/11/21,AMZN,3669095,3114.21,3148.01,3156.38,3110
1/8/21,AMZN,3537744,3182.7,3180,3190.64,3142.2
1/7/21,AMZN,3514545,3162.16,3157,3208.54,3155
1/6/21,AMZN,4394815,3138.38,3146.48,3197.51,3131.16
1/5/21,AMZN,2655548,3218.51,3166.01,3223.38,3165.06
1/4/21,AMZN,4411449,3186.63,3270,3272,3144.02
12/31/20,AMZN,2957206,3256.93,3275,3282.92,3241.2
12/30/20,AMZN,3209310,3285.85,3341,3342.1,3282.47
12/29/20,AMZN,4872933,3322,3309.94,3350.65,3281.22
12/28/20,AMZN,5686787,3283.96,3194,3304,3172.69
12/24/20,AMZN,1451917,3172.69,3193.9,3202,3169
12/23/20,AMZN,2093787,3185.27,3205,3210.13,3184.17
12/22/20,AMZN,2381781,3206.52,3202.84,3222,3180.08
12/21/20,AMZN,3836846,3206.18,3200.01,3226.97,3166
12/18/20,AMZN,5995713,3201.65,3243.99,3249.42,3171.6
12/17/20,AMZN,3474347,3236.08,3250,3263.51,3221
12/16/20,AMZN,4427616,3240.96,3176.01,3247,3163.68
12/15/20,AMZN,3323686,3165.12,3181.01,3188.5,3130.49
12/14/20,AMZN,4155794,3156.97,3143,3190.47,3126
12/11/20,AMZN,3064695,3116.42,3096.66,3118.67,3072.82
12/10/20,AMZN,3030186,3101.49,3088.99,3142.1,3076
12/9/20,AMZN,4100836,3104.2,3167.89,3174.43,3088
12/8/20,AMZN,3286303,3177.29,3158.9,3184.13,3120.02
12/7/20,AMZN,2751316,3158,3156.48,3180.76,3141.69
12/4/20,AMZN,2913611,3162.58,3198.21,3198.21,3158.76
12/3/20,AMZN,2892039,3186.73,3205.46,3228.64,3181.31
12/2/20,AMZN,3129304,3203.53,3221.65,3232,3173.26
12/1/20,AMZN,4544382,3220.08,3188.5,3248.95,3157.18
11/30/20,AMZN,4063916,3168.04,3208.48,3228.39,3125.55
11/27/20,AMZN,2392867,3195.34,3211.26,3216.19,3190.05
11/25/20,AMZN,3790403,3185.07,3141.87,3198,3140.26
11/24/20,AMZN,3602102,3118.06,3100.5,3134.25,3086.26
11/23/20,AMZN,4708887,3098.39,3116.7,3139.75,3065.46
11/20/20,AMZN,3380138,3099.4,3117.02,3132.89,3098.05
11/19/20,AMZN,3010270,3117.02,3105.31,3125,3080.92
11/18/20,AMZN,2916836,3105.46,3134,3140,3105.1
11/17/20,AMZN,3444735,3135.66,3183.55,3189.25,3135.26
11/16/20,AMZN,3808676,3131.06,3093.2,3142.7,3072.69
11/13/20,AMZN,3762587,3128.81,3122,3141.72,3085.39
11/12/20,AMZN,4371208,3110.28,3159.95,3175.88,3086.05
11/11/20,AMZN,4366923,3137.39,3061.78,3139.15,3050
11/10/20,AMZN,6590956,3035.02,3095.02,3114,3019.48
11/9/20,AMZN,7190406,3143.74,3231.03,3289,3112.11
11/6/20,AMZN,4647330,3311.37,3304.64,3322,3232
11/5/20,AMZN,5789285,3322,3319.97,3366.8,3288.88
11/4/20,AMZN,6839041,3241.16,3159.99,3244.85,3139.73
11/3/20,AMZN,4897880,3048.41,3018.53,3074.9,2980.98
11/2/20,AMZN,7257350,3004.48,3061.74,3079.71,2950.12
10/30/20,AMZN,8396081,3036.15,3157.75,3167,3019
10/29/20,AMZN,6596529,3211.01,3201.27,3257.25,3164
10/28/20,AMZN,5588330,3162.78,3249.3,3264.02,3162.47
10/27/20,AMZN,4291047,3286.33,3224.94,3291.66,3211.3
10/26/20,AMZN,5901151,3207.04,3198.74,3282.98,3153.3
10/23/20,AMZN,3466687,3204.4,3191,3205.33,3140
10/22/20,AMZN,4212005,3176.4,3189.87,3198.75,3121.94
10/21/20,AMZN,4592736,3184.94,3212.5,3233.88,3160
10/20/20,AMZN,4509678,3217.01,3222.28,3266,3192.01
10/19/20,AMZN,5223626,3207.21,3299.61,3329,3192.74
10/16/20,AMZN,6474353,3272.71,3363.23,3399.66,3160
10/15/20,AMZN,5223448,3338.65,3292.01,3355.88,3280
10/14/20,AMZN,5828916,3363.71,3447,3464.88,3340
10/13/20,AMZN,5744697,3443.63,3467.99,3492.38,3424.22
10/12/20,AMZN,8364198,3442.93,3349.94,3496.24,3339.55
10/9/20,AMZN,4907871,3286.65,3210,3288.99,3197.83
10/8/20,AMZN,3174114,3190.55,3224.99,3233.29,3174.99
10/7/20,AMZN,4309439,3195.69,3135,3200,3132.39
10/6/20,AMZN,5086857,3099.96,3165,3182,3090
10/5/20,AMZN,3775332,3199.2,3145.84,3202.53,3140.85
10/2/20,AMZN,5613098,3125,3153.63,3195.8,3123
10/1/20,AMZN,4971922,3221.26,3208,3224,3172
9/30/20,AMZN,4896101,3148.73,3141.14,3212.88,3133.99
9/29/20,AMZN,3503398,3144.88,3175.39,3188.26,3132.54
9/28/20,AMZN,4224165,3174.05,3148.85,3175.04,3117.17
9/25/20,AMZN,4615202,3095.13,3054.86,3101.54,2999
9/24/20,AMZN,5529392,3019.79,2977.79,3069.3,2965
9/23/20,AMZN,5652665,2999.86,3120.43,3127,2992.38
9/22/20,AMZN,6948816,3128.99,3033.84,3133.99,3000.2
9/21/20,AMZN,6117925,2960.47,2906.5,2962,2871
9/18/20,AMZN,8892580,2954.91,3031.74,3037.8,2905.54
9/17/20,AMZN,6449050,3008.73,3009.25,3029.43,2972.55
9/16/20,AMZN,4531189,3078.1,3179.99,3187.24,3074.15
9/15/20,AMZN,4021535,3156.13,3136.16,3175.02,3108.92
9/14/20,AMZN,4529596,3102.97,3172.94,3187.39,3096
9/11/20,AMZN,5093982,3116.22,3208.69,3217.34,3083.98
9/10/20,AMZN,5330741,3175.11,3307.22,3349.89,3170.55
9/9/20,AMZN,5188675,3268.61,3202.99,3303.18,3185
9/8/20,AMZN,6094205,3149.84,3144,3250.85,3130
9/4/20,AMZN,8781754,3294.62,3318,3381.5,3111.13
9/3/20,AMZN,8161113,3368,3485,3488.41,3303
9/2/20,AMZN,3931476,3531.45,3547,3552.25,3486.69
9/1/20,AMZN,3476407,3499.12,3489.58,3513.87,3467
8/31/20,AMZN,4185885,3450.96,3408.99,3495,3405
8/28/20,AMZN,2896978,3401.8,3423,3433.37,3386.5
8/27/20,AMZN,4264795,3400,3450.05,3453,3378
8/26/20,AMZN,6508743,3441.85,3351.11,3451.74,3344.57
8/25/20,AMZN,3992842,3346.49,3294.99,3357.4,3267
8/24/20,AMZN,4666258,3307.46,3310.15,3380.32,3257.56
8/21/20,AMZN,3575862,3284.72,3295,3314.4,3275.39
8/20/20,AMZN,3332478,3297.37,3252,3312.62,3238
8/19/20,AMZN,4185137,3260.48,3303.01,3315.9,3256
8/18/20,AMZN,5345974,3312.49,3212,3320,3205.82
8/17/20,AMZN,2691237,3182.41,3173.12,3194.97,3154.18
8/14/20,AMZN,2751723,3148.02,3178.18,3178.24,3120
8/13/20,AMZN,3149043,3161.02,3182.99,3217.52,3155
8/12/20,AMZN,3527229,3162.24,3108,3174.39,3101.42
8/11/20,AMZN,3718057,3080.67,3113.2,3159.22,3073
8/10/20,AMZN,3167274,3148.16,3170.31,3172.51,3101.52
8/7/20,AMZN,3936127,3167.46,3224.01,3240.81,3140.67
8/6/20,AMZN,3940602,3225,3194.36,3247.47,3165.43
8/5/20,AMZN,3930025,3205.03,3143.77,3213.59,3127.3
8/4/20,AMZN,4694294,3138.83,3101.21,3167.24,3101.21
8/3/20,AMZN,5074663,3111.89,3180.51,3184,3104
7/31/20,AMZN,8083369,3164.68,3244,3246.82,3151
7/30/20,AMZN,6128265,3051.88,3014,3092,3005
7/29/20,AMZN,2974060,3033.53,3030.99,3039.16,2996.77
7/28/20,AMZN,3126651,3000.33,3054.27,3077.09,2995.76
7/27/20,AMZN,4170492,3055.21,3062,3098,3015.77
7/24/20,AMZN,5632413,3008.91,2930,3031.58,2888
7/23/20,AMZN,5656906,2986.55,3098.27,3098.27,2970
7/22/20,AMZN,4104225,3099.91,3125,3150,3065.26
7/21/20,AMZN,6134965,3138.29,3232.49,3240.58,3105.72
7/20/20,AMZN,7598176,3196.84,3000.2,3201.36,2994.02
7/17/20,AMZN,4761319,2961.97,3009,3024,2948.45
7/16/20,AMZN,6394246,2999.9,2971.06,3032,2918.23
7/15/20,AMZN,5788874,3008.87,3080.23,3098.35,2973.18
7/14/20,AMZN,7231933,3084,3089,3127.38,2950
7/13/20,AMZN,7720420,3104,3251.06,3344.29,3068.39
7/10/20,AMZN,5485982,3200,3191.76,3215,3135.7
7/9/20,AMZN,6388659,3182.63,3115.99,3193.88,3074
7/8/20,AMZN,5037635,3081.11,3022.61,3083.97,3012.43
7/7/20,AMZN,5257514,3000.12,3058.55,3069.55,2990
7/6/20,AMZN,6880642,3057.04,2934.97,3059.88,2930
7/2/20,AMZN,6593387,2890.3,2912.01,2955.56,2871.1
7/1/20,AMZN,6363439,2878.7,2757.99,2895,2754
6/30/20,AMZN,3769686,2758.82,2685.07,2769.63,2675.03
6/29/20,AMZN,4223422,2680.38,2690.01,2696.8,2630.08
6/26/20,AMZN,6500784,2692.87,2775.06,2782.57,2688
6/25/20,AMZN,2968657,2754.58,2739.55,2756.23,2712.14
6/24/20,AMZN,4526605,2734.4,2780,2796,2721
6/23/20,AMZN,4231707,2764.41,2726.02,2783.11,2718.04
6/22/20,AMZN,3208780,2713.82,2684.5,2715,2669
6/19/20,AMZN,5776963,2675.01,2678.08,2697.43,2659
6/18/20,AMZN,2487774,2653.98,2647.01,2659.64,2636.11
6/17/20,AMZN,2959316,2640.98,2647.5,2655,2631.82
6/16/20,AMZN,3595649,2615.27,2620,2620,2576
6/15/20,AMZN,3873335,2572.68,2526.6,2584,2508
6/12/20,AMZN,5436127,2545.02,2601.21,2621.48,2503.35
6/11/20,AMZN,5800107,2557.96,2603.5,2671.38,2536.23
6/10/20,AMZN,4946031,2647.45,2645,2722.35,2626.26
6/9/20,AMZN,5175950,2600.86,2529.44,2626.43,2525
6/8/20,AMZN,3970654,2524.06,2500.2,2530,2487.34
6/5/20,AMZN,3306445,2483,2444.51,2488.65,2437.13
6/4/20,AMZN,2948710,2460.6,2477.43,2507.54,2450.01
6/3/20,AMZN,2671024,2478.4,2468.01,2488,2461.17
6/2/20,AMZN,2529903,2472.41,2467,2473.53,2445.31
6/1/20,AMZN,2938032,2471.04,2448,2476.93,2444.17
5/29/20,AMZN,3529329,2442.37,2415.94,2442.37,2398.2
5/28/20,AMZN,3193136,2401.1,2384.33,2436.97,2378.23
5/27/20,AMZN,5056945,2410.39,2404.99,2413.58,2330
5/26/20,AMZN,3568153,2421.86,2458,2462,2414.06
5/22/20,AMZN,2867079,2436.88,2455.01,2469.85,2430.13
5/21/20,AMZN,5114403,2446.74,2500,2525.45,2442.54
5/20/20,AMZN,3998143,2497.94,2477.87,2500.01,2467.27
5/19/20,AMZN,4320498,2449.33,2429.83,2485,2428.97
5/18/20,AMZN,4366572,2426.26,2404.35,2433,2384.01
5/15/20,AMZN,4234951,2409.78,2368.52,2411,2356.37
5/14/20,AMZN,3648128,2388.85,2361.01,2391.37,2353.21
5/13/20,AMZN,4782919,2367.92,2366.8,2407.7,2337.81
5/12/20,AMZN,3074916,2356.95,2411.85,2419,2355
5/11/20,AMZN,3259231,2409,2374.7,2419.67,2372.11
5/8/20,AMZN,3211228,2379.61,2372.14,2387.24,2357
5/7/20,AMZN,3396411,2367.61,2374.78,2376,2343.11
5/6/20,AMZN,3117814,2351.26,2329.44,2357.45,2320
5/5/20,AMZN,3242496,2317.8,2340,2351,2307.13
5/4/20,AMZN,4865926,2315.99,2256.38,2326.98,2256.38
5/1/20,AMZN,9772605,2286.04,2336.8,2362.44,2258.19
4/30/20,AMZN,9534611,2474,2419.84,2475,2396.01
4/29/20,AMZN,4591593,2372.71,2330.01,2391.89,2310
4/28/20,AMZN,5269446,2314.08,2372.1,2373.5,2306
4/27/20,AMZN,5645645,2376,2443.2,2444.88,2363
4/24/20,AMZN,3831797,2410.22,2417,2420.43,2382
4/23/20,AMZN,5066552,2399.45,2399.98,2424.22,2382.08
4/22/20,AMZN,4218295,2363.49,2369,2394,2351
4/21/20,AMZN,7476679,2328.12,2416.61,2428.31,2279.66
4/20/20,AMZN,5770694,2393.61,2389.95,2444.98,2386.05
4/17/20,AMZN,7930010,2375,2372.33,2400,2316.02
4/16/20,AMZN,12038200,2408.19,2346,2461,2335
4/15/20,AMZN,6866567,2307.68,2257.68,2333.37,2245
4/14/20,AMZN,8087193,2283.32,2200.47,2292,2186.21
4/13/20,AMZN,6716709,2168.87,2040,2180,2038
4/9/20,AMZN,4655617,2042.76,2044.3,2053,2017.66
4/8/20,AMZN,3977313,2043,2021,2044,2011.15
4/7/20,AMZN,5113983,2011.6,2017.11,2035.72,1997.62
4/6/20,AMZN,5773181,1997.59,1936,1998.52,1930.02
4/3/20,AMZN,3609870,1906.59,1911.15,1926.33,1889.15
4/2/20,AMZN,4335985,1918.83,1901.64,1927.53,1890
4/1/20,AMZN,4121875,1907.7,1932.97,1944.96,1893
3/31/20,AMZN,5123626,1949.72,1964.35,1993.02,1944.01
3/30/20,AMZN,6126087,1963.95,1922.83,1973.63,1912.34
3/27/20,AMZN,5387897,1900.1,1930.86,1939.79,1899.92
3/26/20,AMZN,6235118,1955.49,1902,1956.49,1889.29
3/25/20,AMZN,6479073,1885.84,1920.69,1950.26,1885.78
3/24/20,AMZN,7147080,1940.1,1951.5,1955,1900.34
3/23/20,AMZN,7808489,1902.83,1827.75,1919.4,1812
3/20/20,AMZN,9817850,1846.09,1926.31,1957,1820.73
3/19/20,AMZN,10399940,1880.93,1860,1945,1832.65
3/18/20,AMZN,9645218,1830,1750,1841.66,1745
3/17/20,AMZN,10917130,1807.84,1775.47,1857.78,1689.24
3/16/20,AMZN,8917265,1689.15,1641.51,1759.45,1626.03
3/13/20,AMZN,8809725,1785,1755,1786.31,1680.62
3/12/20,AMZN,11346210,1676.61,1721.98,1765,1675
3/11/20,AMZN,5646831,1820.86,1857.85,1871.32,1801.5
3/10/20,AMZN,7133310,1891.82,1870.88,1894.27,1818.17
3/9/20,AMZN,7813232,1800.61,1773.86,1862.77,1761.29
