Date,Symbol,Volume,Close/Last,Open,High,Low
6/7/21,TSLA,22543680,605.13,591.83,610,582.88
6/4/21,TSLA,24036900,599.05,579.71,600.61,577.2
6/3/21,TSLA,30111890,572.84,601.8,604.55,571.22
6/2/21,TSLA,23302780,605.12,620.13,623.36,599.14
6/1/21,TSLA,18084890,623.9,627.8,633.8,620.55
5/28/21,TSLA,22737040,625.22,628.5,635.59,622.38
5/27/21,TSLA,26370590,630.85,620.24,631.13,616.21
5/26/21,TSLA,28639310,619.13,607.56,626.17,601.5
5/25/21,TSLA,28005930,604.69,607.31,613.99,595.71
5/24/21,TSLA,34558090,606.44,581.6,614.48,573.65
5/21/21,TSLA,26030600,580.88,596.11,596.68,580
5/20/21,TSLA,30821120,586.78,575,588.85,571.07
5/19/21,TSLA,39578400,563.46,552.55,566.21,546.98
5/18/21,TSLA,36830570,577.87,568,596.25,563.38
5/17/21,TSLA,32247800,576.83,575.55,589.73,561.2
5/14/21,TSLA,33370860,589.74,583.41,592.87,570.46
5/13/21,TSLA,44184920,571.69,601.55,606.46,559.65
5/12/21,TSLA,33823650,589.89,602.49,620.41,586.77
5/11/21,TSLA,46503900,617.2,599.24,627.1,595.6
5/10/21,TSLA,31392420,629.04,664.9,665.05,627.61
5/7/21,TSLA,23469170,672.37,665.8,690,660.22
5/6/21,TSLA,27784620,663.54,680.76,681.02,650
5/5/21,TSLA,21901890,670.94,681.06,685.3,667.34
5/4/21,TSLA,29739320,673.6,678.94,683.45,657.7
5/3/21,TSLA,27043140,684.9,703.8,706,680.5
4/30/21,TSLA,40758720,709.44,667.59,715.47,666.14
4/29/21,TSLA,28845450,677,699.51,702.25,668.5
4/28/21,TSLA,22271050,694.4,696.41,708.5,693.6
4/27/21,TSLA,29437000,704.74,717.96,724,703.35
4/26/21,TSLA,31038500,738.2,741,749.3,732.61
4/23/21,TSLA,28413890,729.4,719.8,737.36,715.46
4/22/21,TSLA,35590260,719.69,741.5,753.77,718.04
4/21/21,TSLA,31215510,744.12,704.77,744.84,698
4/20/21,TSLA,35609040,718.99,717.42,737.25,710.69
4/19/21,TSLA,39686230,714.63,719.6,725.4,691.8
4/16/21,TSLA,27979530,739.78,728.65,749.41,724.6
4/15/21,TSLA,27848900,738.85,743.1,743.69,721.31
4/14/21,TSLA,49017430,732.23,770.7,780.79,728.03
4/13/21,TSLA,44652810,762.32,712.7,763,710.66
4/12/21,TSLA,29135670,701.98,685.7,704.8,682.09
4/9/21,TSLA,21437090,677.02,677.77,680.97,669.43
4/8/21,TSLA,23924330,683.8,677.38,689.55,671.65
4/7/21,TSLA,26309430,670.97,687,691.38,667.84
4/6/21,TSLA,28271840,691.62,690.3,696.55,681.37
4/5/21,TSLA,41842770,691.05,707.71,708.16,684.7
4/1/21,TSLA,35298380,661.75,688.37,692.42,659.42
3/31/21,TSLA,33337290,667.93,646.62,672,641.11
3/30/21,TSLA,39432360,635.62,601.75,637.66,591.01
3/29/21,TSLA,28636990,611.29,615.64,616.48,596.02
3/26/21,TSLA,33852830,618.71,641.87,643.82,599.89
3/25/21,TSLA,39224850,640.39,613,645.5,609.5
3/24/21,TSLA,33795170,630.27,667.91,668.02,630.11
3/23/21,TSLA,30491870,662.16,675.77,677.8,657.51
3/22/21,TSLA,39512220,670,684.59,699.62,668.75
3/19/21,TSLA,42893980,654.87,646.6,657.23,624.62
3/18/21,TSLA,33369020,653.16,684.29,689.23,652
3/17/21,TSLA,40372450,701.81,656.87,703.73,651.01
3/16/21,TSLA,32195670,676.88,703.35,707.92,671
3/15/21,TSLA,29423480,707.94,694.09,713.18,684.04
3/12/21,TSLA,33583840,693.73,670,694.88,666.14
3/11/21,TSLA,36253890,699.6,699.4,702.5,677.18
3/10/21,TSLA,60605670,668.06,700.3,717.85,655.06
3/9/21,TSLA,67523330,673.58,608.18,678.09,595.21
3/8/21,TSLA,51786960,563,600.55,620.13,558.79
3/5/21,TSLA,89396460,597.95,626.06,627.84,539.49
3/4/21,TSLA,65919530,621.44,655.8,873.94,600
3/3/21,TSLA,30207960,653.2,687.99,700.7,651.71
3/2/21,TSLA,23732160,686.44,718.28,721.11,685
3/1/21,TSLA,27136240,718.43,690.11,872,685.05
2/26/21,TSLA,41089170,675.5,700,706.7,659.51
2/25/21,TSLA,39023860,682.22,726.15,737.21,670.58
2/24/21,TSLA,36766950,742.02,711.85,745,694.17
2/23/21,TSLA,66606880,698.84,662.13,713.61,619
2/22/21,TSLA,37269720,714.5,762.64,768.5,710.2
2/19/21,TSLA,18958260,781.3,795,796.79,777.37
2/18/21,TSLA,17957060,787.38,780.9,794.69,776.27
2/17/21,TSLA,26078900,798.15,779.09,799.84,762.01
2/16/21,TSLA,19802320,796.22,818,821,792.44
2/12/21,TSLA,23768310,816.12,801.26,817.33,785.33
2/11/21,TSLA,21622750,811.66,812.44,829.88,801.73
2/10/21,TSLA,36216090,804.82,843.64,844.82,800.02
2/9/21,TSLA,15157650,849.46,855.12,859.8,841.75
2/8/21,TSLA,20161720,863.42,869.67,877.77,854.75
2/5/21,TSLA,18566640,852.23,845,864.77,838.97
2/4/21,TSLA,15812660,849.99,855,856.5,833.42
2/3/21,TSLA,18343510,854.69,877.02,878.08,853.06
2/2/21,TSLA,24346210,872.79,844.68,880.5,842.2
2/1/21,TSLA,25391390,839.81,814.29,842,795.56
1/29/21,TSLA,34990750,793.53,830,842.41,780.1
1/28/21,TSLA,26378050,835.43,820,848,801
1/27/21,TSLA,27333960,864.16,870.35,891.5,858.66
1/26/21,TSLA,23131600,883.09,891.38,895.9,871.6
1/25/21,TSLA,41173400,880.8,855,900.4,838.82
1/22/21,TSLA,20066500,846.64,834.31,848,828.62
1/21/21,TSLA,20598130,844.99,855,855.72,841.42
1/20/21,TSLA,25665880,850.45,858.74,859.5,837.28
1/19/21,TSLA,25366980,844.55,837.8,850,833
1/15/21,TSLA,38777600,826.16,852,859.9,819.1
1/14/21,TSLA,31266330,845,843.39,863,838.75
1/13/21,TSLA,33312500,854.41,852.76,860.47,832
1/12/21,TSLA,46270720,849.44,831,868,827.34
1/11/21,TSLA,59554150,811.19,849.4,854.43,803.62
1/8/21,TSLA,75055530,880.02,856,884.49,838.39
1/7/21,TSLA,51498950,816.04,777.63,816.99,775.2
1/6/21,TSLA,44699970,755.98,758.49,774,749.1
1/5/21,TSLA,32245170,735.11,723.66,740.84,719.2
1/4/21,TSLA,48638190,729.77,719.46,744.49,717.19
12/31/20,TSLA,49649930,705.67,699.99,718.72,691.12
12/30/20,TSLA,42846020,694.78,672,696.6,668.36
12/29/20,TSLA,22910810,665.99,661,669.9,655
12/28/20,TSLA,32278560,663.69,674.51,681.4,660.8
12/24/20,TSLA,22865570,661.77,642.99,666.09,641
12/23/20,TSLA,33172970,645.98,632.2,651.5,622.57
12/22/20,TSLA,51861640,640.34,648,649.88,614.23
12/21/20,TSLA,58045260,649.86,666.24,668.5,646.07
12/18/20,TSLA,222126200,695,668.9,695,628.54
12/17/20,TSLA,56270140,655.9,628.19,658.82,619.5
12/16/20,TSLA,42095810,622.77,628.23,632.5,605
12/15/20,TSLA,45223560,633.25,643.28,646.9,623.8
12/14/20,TSLA,52040650,639.83,619,642.75,610.2
12/11/20,TSLA,46474970,609.99,615.01,624,596.8
12/10/20,TSLA,67083150,627.07,574.37,627.75,566.34
12/9/20,TSLA,71291190,604.48,653.69,654.32,588
12/8/20,TSLA,64265030,649.88,625.51,651.28,618.5
12/7/20,TSLA,56309710,641.76,604.92,648.79,603.05
12/4/20,TSLA,29401310,599.04,591.01,599.04,585.5
12/3/20,TSLA,42552000,593.38,590.02,598.97,582.43
12/2/20,TSLA,47775650,568.82,556.44,571.54,541.21
12/1/20,TSLA,40382830,584.76,597.59,597.85,572.05
11/30/20,TSLA,63003050,567.6,602.21,607.8,554.51
11/27/20,TSLA,37561080,585.76,581.16,598.78,578.45
11/25/20,TSLA,48930160,574,550.06,574,545.37
11/24/20,TSLA,53648490,555.38,540.4,559.99,526.2
11/23/20,TSLA,50260300,521.85,503.5,526,501.79
11/20/20,TSLA,32911920,489.61,497.99,502.5,489.06
11/19/20,TSLA,62475350,499.27,492,508.61,487.57
11/18/20,TSLA,78044020,486.64,448.35,496,443.5
11/17/20,TSLA,61188280,441.61,460.17,462,433.01
11/16/20,TSLA,26838640,408.09,408.93,412.45,404.09
11/13/20,TSLA,19830350,408.5,410.85,412.53,401.66
11/12/20,TSLA,19940500,411.76,415.05,423,409.52
11/11/20,TSLA,17357720,417.13,416.45,418.7,410.58
11/10/20,TSLA,30284220,410.36,420.09,420.09,396.03
11/9/20,TSLA,34833030,421.26,439.5,452.5,421
11/6/20,TSLA,21706010,429.95,436.1,436.57,424.28
11/5/20,TSLA,28414520,438.09,428.3,440,424
11/4/20,TSLA,32143060,420.98,430.62,435.4,417.1
11/3/20,TSLA,34351720,423.9,409.73,427.77,406.69
11/2/20,TSLA,29021120,400.51,394,406.98,392.3
10/30/20,TSLA,42587640,388.04,406.9,407.59,379.11
10/29/20,TSLA,22655310,410.83,409.96,418.06,406.46
10/28/20,TSLA,25451410,406.02,416.48,418.6,406
10/27/20,TSLA,22686510,424.68,423.76,430.5,420.1
10/26/20,TSLA,28239160,420.28,411.63,425.76,410
10/23/20,TSLA,33716980,420.63,421.84,422.89,407.38
10/22/20,TSLA,39993190,425.79,441.92,445.23,424.51
10/21/20,TSLA,32370460,422.64,422.7,432.95,421.25
10/20/20,TSLA,31656290,421.94,431.75,431.75,419.05
10/19/20,TSLA,36287840,430.83,446.24,447,428.87
10/16/20,TSLA,32775880,439.67,454.44,455.95,438.85
10/15/20,TSLA,35672350,448.88,450.31,456.57,442.5
10/14/20,TSLA,48045390,461.3,449.78,465.9,447.35
10/13/20,TSLA,34463670,446.65,443.35,448.89,436.6
10/12/20,TSLA,38791130,442.3,442,448.74,438.58
10/9/20,TSLA,28925660,434,430.13,434.59,426.46
10/8/20,TSLA,40421120,425.92,438.44,439,425.3
10/7/20,TSLA,43127710,425.3,419.87,429.9,413.85
10/6/20,TSLA,49146260,413.98,423.79,428.78,406.05
10/5/20,TSLA,44722790,425.68,423.35,433.64,419.33
10/2/20,TSLA,71430030,415.09,421.39,439.13,415
10/1/20,TSLA,50741450,448.16,440.76,448.88,434.42
9/30/20,TSLA,48145570,429.01,421.32,433.93,420.47
9/29/20,TSLA,50341400,419.07,416,428.5,411.6
9/28/20,TSLA,49719560,421.2,424.62,428.08,415.55
9/25/20,TSLA,67208460,407.34,393.47,408.73,391.3
9/24/20,TSLA,96561060,387.79,363.8,399.5,351.3
9/23/20,TSLA,95074180,380.36,405.16,412.15,375.88
9/22/20,TSLA,79580800,424.23,429.6,437.76,417.6
9/21/20,TSLA,109476800,449.39,453.13,455.68,407.07
9/18/20,TSLA,86406820,442.15,447.94,451,428.8
9/17/20,TSLA,76779160,423.43,415.6,437.79,408
9/16/20,TSLA,72546760,441.76,439.87,457.79,435.31
9/15/20,TSLA,97298230,449.76,436.56,461.94,430.7
9/14/20,TSLA,83020610,419.62,380.95,420,373.3
9/11/20,TSLA,60717460,372.72,381.94,382.5,360.5
9/10/20,TSLA,84930610,371.34,386.21,398.99,360.56
9/9/20,TSLA,79465770,366.28,356.6,369,341.51
9/8/20,TSLA,115465700,330.21,356,368.74,329.88
9/4/20,TSLA,110321900,418.32,402.81,428,372.02
9/3/20,TSLA,87596090,407,407.23,431.8,402
9/2/20,TSLA,96176130,447.37,478.99,479.04,405.12
9/1/20,TSLA,90119420,475.05,502.14,502.49,470.51
8/31/20,TSLA,118374400,498.32,444.61,500.14,440.11
8/28/20,TSLA,100405900,442.68,459.02,463.7,437.3
8/27/20,TSLA,118465200,447.75,436.09,459.12,428.5
8/26/20,TSLA,71196900,430.63,412,433.2,410.73
8/25/20,TSLA,53294450,404.67,394.98,405.59,393.6
8/24/20,TSLA,100318100,402.84,425.26,425.8,385.5
8/21/20,TSLA,107447800,410,408.95,419.1,405.01
8/20/20,TSLA,103059000,400.37,372.14,404.4,371.41
8/19/20,TSLA,61026650,375.71,373,382.2,368.24
8/18/20,TSLA,82372450,377.42,379.8,384.78,369.02
8/17/20,TSLA,101211600,367.13,335.4,369.17,334.57
8/14/20,TSLA,62888050,330.14,333,333.76,325.33
8/13/20,TSLA,102126550,324.2,322.2,330.24,313.45
8/12/20,TSLA,109494150,310.95,294,317,287
8/11/20,TSLA,43129170,274.88,279.2,284,273
8/10/20,TSLA,37611320,283.71,289.6,291.5,277.17
8/7/20,TSLA,44482100,290.54,299.91,299.95,283
8/6/20,TSLA,29961565,297.92,298.17,303.46,295.45
8/5/20,TSLA,24890075,297,298.6,299.97,293.66
8/4/20,TSLA,42074950,297.4,299,305.48,292.4
8/3/20,TSLA,44046730,297,289.84,301.96,288.88
7/31/20,TSLA,61234800,286.15,303,303.41,284.2
7/30/20,TSLA,38105195,297.5,297.6,302.65,294.2
7/29/20,TSLA,47134465,299.82,300.2,306.96,297.4
7/28/20,TSLA,79043500,295.3,300.8,312.94,294.88
7/27/20,TSLA,80243350,307.92,287,309.59,282.6
7/24/20,TSLA,96983100,283.4,283.2,293,273.31
7/23/20,TSLA,121642500,302.61,335.79,337.8,296.15
7/22/20,TSLA,70805400,318.47,319.8,325.28,312.4
7/21/20,TSLA,80786400,313.67,327.99,335,311.6
7/20/20,TSLA,85606850,328.6,303.8,330,297.6
7/17/20,TSLA,46649860,300.17,302.69,307.5,298
7/16/20,TSLA,71503950,300.13,295.43,306.34,293.2
7/15/20,TSLA,81839150,309.2,308.6,310,291.4
7/14/20,TSLA,117090700,303.36,311.2,318,286.2
7/13/20,TSLA,194926800,299.41,331.8,359,294.22
7/10/20,TSLA,116687750,308.93,279.2,309.78,275.2
7/9/20,TSLA,58588000,278.86,279.4,281.71,270.26
7/8/20,TSLA,81556550,273.18,281,283.45,262.27
7/7/20,TSLA,107448300,277.97,281,285.9,267.34
7/6/20,TSLA,102849300,274.32,255.34,275.56,253.21
7/2/20,TSLA,86250600,241.73,244.3,245.6,237.12
7/1/20,TSLA,66634500,223.93,216.6,227.07,216.1
6/30/20,TSLA,84592500,215.96,201.3,217.54,200.75
6/29/20,TSLA,45132020,201.87,193.8,202,189.7
6/26/20,TSLA,44274540,191.95,198.96,199,190.97
6/25/20,TSLA,46272745,197.2,190.85,197.2,187.43
6/24/20,TSLA,54797950,192.17,198.82,200.18,190.63
6/23/20,TSLA,31826355,200.36,199.78,202.4,198.8
6/22/20,TSLA,31811750,198.86,199.99,201.78,198
6/19/20,TSLA,43398745,200.18,202.56,203.19,198.27
6/18/20,TSLA,48759680,200.79,200.6,203.84,198.89
6/17/20,TSLA,49454000,198.36,197.54,201,196.51
6/16/20,TSLA,70255400,196.43,202.37,202.58,192.48
6/15/20,TSLA,78485900,198.18,183.56,199.77,181.7
6/12/20,TSLA,83816850,187.06,196,197.6,182.52
6/11/20,TSLA,79582400,194.57,198.04,203.79,194.4
6/10/20,TSLA,92817050,205.01,198.38,205.5,196.5
6/9/20,TSLA,56940750,188.13,188,190.89,184.79
6/8/20,TSLA,70873650,189.98,183.8,190,181.83
6/5/20,TSLA,39059585,177.13,175.57,177.3,173.24
6/4/20,TSLA,44438565,172.88,177.98,179.15,171.69
6/3/20,TSLA,39747345,176.59,177.62,179.59,176.02
6/2/20,TSLA,67828000,176.31,178.94,181.73,174.2
6/1/20,TSLA,75426500,179.62,171.6,179.8,170.82
5/29/20,TSLA,59062450,167,161.75,167,160.84
5/28/20,TSLA,36378870,161.16,162.7,164.95,160.34
5/27/20,TSLA,57747650,164.05,164.17,165.54,157
5/26/20,TSLA,40448680,163.77,166.9,166.92,163.14
5/22/20,TSLA,49937375,163.38,164.43,166.36,162.4
5/21/20,TSLA,61272900,165.52,163.2,166.5,159.2
5/20/20,TSLA,36546355,163.11,164.1,165.2,162.36
5/19/20,TSLA,48182610,161.6,163.03,164.41,161.22
5/18/20,TSLA,58490500,162.73,165.56,166.94,160.78
5/15/20,TSLA,52592150,159.83,158.07,161.01,157.31
5/14/20,TSLA,68410950,160.67,156,160.67,152.8
5/13/20,TSLA,95327450,158.19,164.17,165.2,152.66
5/12/20,TSLA,79534550,161.88,165.4,168.66,161.6
5/11/20,TSLA,82598000,162.26,158.1,164.8,157
5/8/20,TSLA,80650450,163.88,158.75,164.8,157.4
5/7/20,TSLA,57638450,156.01,155.44,159.28,154.47
5/6/20,TSLA,55616150,156.52,155.3,157.96,152.22
5/5/20,TSLA,84958300,153.64,157.96,159.78,152.44
5/4/20,TSLA,96185450,152.24,140.2,152.4,139.6
5/1/20,TSLA,162659050,140.26,151,154.55,136.61
4/30/20,TSLA,142359250,156.38,171.04,173.96,152.7
4/29/20,TSLA,81079900,160.1,158.03,160.64,156.63
4/28/20,TSLA,76109800,153.82,159.13,161,151.34
4/27/20,TSLA,103407200,159.75,147.52,159.9,147
4/24/20,TSLA,66188050,145.03,142.16,146.15,139.64
4/23/20,TSLA,66183500,141.13,145.52,146.8,140.63
4/22/20,TSLA,71124150,146.42,140.8,146.8,137.74
4/21/20,TSLA,101045450,137.34,146.02,150.67,134.76
4/20/20,TSLA,73731850,149.27,146.54,153.11,142.44
4/17/20,TSLA,65641150,150.78,154.46,154.99,149.53
4/16/20,TSLA,103289300,149.04,143.39,151.89,141.34
4/15/20,TSLA,117885000,145.97,148.4,150.63,142
4/14/20,TSLA,152882550,141.98,139.79,148.38,138.49
4/13/20,TSLA,112377100,130.19,118.03,130.4,116.11
4/9/20,TSLA,68250000,114.6,112.42,115.04,111.42
4/8/20,TSLA,63280100,109.77,110.84,111.44,106.67
4/7/20,TSLA,89598900,109.09,109,113,106.47
4/6/20,TSLA,74509200,103.25,102.24,104.2,99.59
4/3/20,TSLA,112810400,96,101.9,103.1,93.68
4/2/20,TSLA,99292150,90.89,96.21,98.85,89.28
4/1/20,TSLA,66765900,96.31,100.8,102.79,95.02
3/31/20,TSLA,88857450,104.8,100.25,108.59,99.4
3/30/20,TSLA,59990350,100.43,102.05,103.33,98.25
3/27/20,TSLA,71887050,102.87,101,105.16,98.81
3/26/20,TSLA,87110400,105.63,109.48,112,102.45
3/25/20,TSLA,106113750,107.85,109.05,111.4,102.22
3/24/20,TSLA,114475850,101,95.46,102.74,94.8
3/23/20,TSLA,82272750,86.86,86.72,88.4,82.1
3/20/20,TSLA,141427500,85.51,87.64,95.4,85.16
3/19/20,TSLA,150977300,85.53,74.94,90.4,71.69
3/18/20,TSLA,118930800,72.24,77.8,80.97,70.1
3/17/20,TSLA,119972900,86.04,88,94.37,79.2
3/16/20,TSLA,102447300,89.01,93.9,98.97,88.43
3/13/20,TSLA,113201250,109.32,119,121.51,100.4
3/12/20,TSLA,94545250,112.11,116.18,118.9,109.25
3/11/20,TSLA,67067950,126.85,128.04,130.72,122.6
3/10/20,TSLA,77972200,129.07,131.89,133.6,121.6
3/9/20,TSLA,85368700,121.6,121.08,132.6,121
3/6/20,TSLA,63314600,140.7,138,141.4,136.85
3/5/20,TSLA,54263300,144.91,144.75,149.15,143.61
3/4/20,TSLA,75244900,149.9,152.79,153.3,144.95
3/3/20,TSLA,128920000,149.1,161,161.4,143.22
3/2/20,TSLA,100974950,148.72,142.25,148.74,137.33
2/28/20,TSLA,122820850,133.6,125.94,138.1,122.3
2/27/20,TSLA,121385800,135.8,146,147.95,133.8
2/26/20,TSLA,70769200,155.76,156.5,162.66,155.22
2/25/20,TSLA,86452400,159.98,169.8,171.32,157.4
2/24/20,TSLA,75960800,166.76,167.8,172.7,164.44
2/21/20,TSLA,71697250,180.2,181.4,182.61,176.09
2/20/20,TSLA,88174450,179.88,182.39,182.4,171.99
2/19/20,TSLA,127114800,183.48,184.7,188.96,180.2
2/18/20,TSLA,83491850,171.68,168.32,172,166.47
2/14/20,TSLA,78468550,160.01,157.44,162.59,157.1
2/13/20,TSLA,131446750,160.8,148.37,163.6,147
2/12/20,TSLA,60112350,153.46,155.57,157.95,152.67
2/11/20,TSLA,58487350,154.88,153.76,156.7,151.6
2/10/20,TSLA,123445800,154.26,160,164,150.48
2/7/20,TSLA,85317600,149.61,146.11,153.95,146
2/6/20,TSLA,199403750,149.79,139.98,159.17,137.4
2/5/20,TSLA,242119200,146.94,164.65,169.2,140.82
2/4/20,TSLA,304693800,177.41,176.59,193.8,166.78
2/3/20,TSLA,236167500,156,134.74,157.23,134.7
1/31/20,TSLA,78596350,130.11,128,130.6,126.5
1/30/20,TSLA,145028400,128.16,126.48,130.18,123.6
1/29/20,TSLA,91083350,116.2,115.14,117.96,113.49
1/28/20,TSLA,58942450,113.38,113.7,115.36,111.62
1/27/20,TSLA,68040350,111.6,108.4,112.89,107.86
1/24/20,TSLA,71768000,112.96,114.13,114.77,110.85
1/23/20,TSLA,98255200,114.44,112.85,116.4,111.12
1/22/20,TSLA,156845150,113.91,114.38,118.9,111.82
1/21/20,TSLA,89017350,109.44,106.05,109.72,105.68
1/17/20,TSLA,68145350,102.1,101.52,103.13,100.63
1/16/20,TSLA,108683250,102.7,98.75,102.89,98.43
1/15/20,TSLA,86844150,103.7,105.95,107.57,103.36
1/14/20,TSLA,145306900,107.58,108.85,109.48,104.98
1/13/20,TSLA,133172750,104.97,98.7,105.13,98.4
1/10/20,TSLA,64884150,95.63,96.36,96.99,94.74
1/9/20,TSLA,142315950,96.27,99.42,99.76,94.57
1/8/20,TSLA,155996950,98.43,94.74,99.7,93.65
1/7/20,TSLA,91045700,93.81,92.28,94.33,90.67
